12,11,9,10,5,3,0.862857143,0.672857143,1,1,155310,,,,,,,,,
14,7,3,13,10,3,2.972857143,0.922857143,2,2,165310,,,,,,,,,
9,4,2,10,6,3,0.593571429,0.68,-1,0,160310,,,,,,,,,
13,11,2,11,6,3,0.929285714,0.751428571,1,1,160330,,,,,,,,,
9,8,5,13,11,3,0.624285714,0.93,-1,0,155330,,,,,,,,,
12,11,10,12,12,13,5.863571429,1.872857143,2,1,155350,,,,,,,,,
14,9,7,13,10,8,0.99,0.926428571,2,2,165350,,,,,,,,,
4,4,11,10,6,4,1.242857143,2.680714286,-2,0,155350,,,,,,,,,
5,5,8,12,10,8,1.319285714,2.855,-2,0,155330,,,,,,,,,
5,3,2,12,12,8,0.300714286,1.869285714,-1,0,155320,,,,,,,,,
11,9,2,11,9,5,0.772142857,0.774285714,-1,0,155310,,,,,,,,,
13,8,5,7,7,13,0.91,1.48,-2,0,155290,,,,,,,,,
14,12,7,10,10,7,1.011428571,1.711428571,-2,0,155270,,,,,,,,,
14,10,4,12,9,4,0.995,0.845,2,1,155290,,,,,,,,,
14,9,4,11,6,3,0.987857143,0.751428571,1,2,165290,,,,,,,,,
12,12,4,13,9,8,1.866428571,0.919285714,2,3,175290,,,,,,,,,
10,8,7,8,5,3,2.697142857,0.53,1,4,185290,,,,,,,,,
11,6,5,12,8,6,0.752857143,0.839285714,-1,0,180290,,,,,,,,,
14,9,3,14,10,8,0.987142857,0.997857143,-2,0,180270,,,,,,,,,
12,11,7,7,4,3,0.861428571,0.451428571,1,1,180290,,,,,,,,,
11,8,7,12,5,2,0.768571429,0.815,-1,0,175290,,,,,,,,,
10,9,4,12,11,3,0.702142857,2.858571429,-1,0,175280,,,,,,,,,
11,8,2,7,7,8,0.765,1.476428571,-1,0,175270,,,,,,,,,
11,8,6,8,5,4,0.767857143,0.530714286,-1,0,175260,,,,,,,,,
3,3,5,9,8,3,1.16,2.622857143,-2,0,175240,,,,,,,,,
7,6,4,3,3,2,0.466428571,1.157857143,-1,0,175230,,,,,,,,,
12,5,2,2,2,11,0.815,1.085714286,-1,0,175220,,,,,,,,,
9,4,2,9,6,4,0.593571429,0.609285714,-1,0,175210,,,,,,,,,
11,9,8,13,7,4,0.776428571,0.902142857,-1,0,175200,,,,,,,,,
12,9,5,4,4,10,0.845714286,1.242142857,-2,0,175180,,,,,,,,,
11,6,4,13,9,2,0.752142857,0.915,-1,0,175170,,,,,,,,,
14,6,4,11,10,9,0.966428571,3.784285714,-2,0,175150,,,,,,,,,
14,12,7,14,11,3,1.011428571,1.001428571,2,1,175170,,,,,,,,,
14,12,11,11,9,3,1.014285714,0.772857143,1,2,185170,,,,,,,,,
12,4,3,13,9,7,0.808571429,0.918571429,-1,0,180170,,,,,,,,,
12,9,8,10,8,5,2.847857143,0.695714286,1,1,180190,,,,,,,,,
11,7,3,12,6,4,0.758571429,0.823571429,-1,0,175190,,,,,,,,,
4,4,10,14,10,3,1.242142857,0.994285714,2,1,175210,,,,,,,,,
9,7,2,14,8,4,0.615,0.980714286,-1,0,170210,,,,,,,,,
4,4,10,8,7,3,1.242142857,2.544285714,-2,0,170190,,,,,,,,,
7,5,3,13,11,9,2.458571429,0.934285714,2,1,170210,,,,,,,,,
10,4,3,14,12,11,0.665714286,3.014285714,-1,0,165210,,,,,,,,,
13,10,4,8,5,2,0.923571429,0.529285714,1,1,165230,,,,,,,,,
12,12,6,12,9,4,1.867857143,0.845,2,2,175230,,,,,,,,,
14,6,5,12,9,6,0.967142857,0.846428571,2,3,185230,,,,,,,,,
12,8,3,14,8,4,0.837142857,0.980714286,-2,0,175230,,,,,,,,,
11,5,2,12,12,6,0.743571429,1.867857143,-1,0,175220,,,,,,,,,
10,4,2,11,9,6,2.665,0.775,1,1,175240,,,,,,,,,
9,8,3,14,5,3,0.622857143,0.958571429,-1,0,170240,,,,,,,,,
14,5,2,8,6,2,0.957857143,0.536428571,1,1,170260,,,,,,,,,
14,8,3,14,9,4,2.98,2.987857143,-2,0,160260,,,,,,,,,
12,11,9,13,11,5,0.862857143,0.931428571,-2,0,160240,,,,,,,,,
10,9,3,3,3,10,0.701428571,1.163571429,-1,0,160230,,,,,,,,,
12,11,5,13,8,2,0.86,0.907857143,-2,0,160210,,,,,,,,,
9,8,6,10,7,4,0.625,0.687857143,-1,0,160200,,,,,,,,,
14,5,4,14,14,8,0.959285714,2.026428571,-2,0,160180,,,,,,,,,
11,7,3,8,5,2,0.758571429,0.529285714,-1,0,160170,,,,,,,,,
14,10,8,13,9,4,0.997857143,0.916428571,2,1,160190,,,,,,,,,
14,14,9,8,8,10,2.027142857,1.556428571,2,2,170190,,,,,,,,,
11,8,6,14,12,11,0.767857143,1.014285714,-1,0,165190,,,,,,,,,
10,8,4,12,9,6,0.695,2.846428571,-1,0,165180,,,,,,,,,
11,11,5,6,5,4,1.788571429,3.387857143,-2,0,165160,,,,,,,,,
12,5,3,13,12,6,0.815714286,0.939285714,-1,0,165150,,,,,,,,,
10,9,2,8,5,4,0.700714286,0.530714286,-1,0,165140,,,,,,,,,
6,6,8,5,3,2,1.397857143,0.300714286,1,1,165160,,,,,,,,,
14,13,8,10,9,8,1.019285714,5.705,-2,0,155160,,,,,,,,,
11,6,4,5,5,8,0.752142857,1.319285714,-1,0,155150,,,,,,,,,
14,7,5,13,11,9,0.974285714,0.934285714,2,1,155170,,,,,,,,,
7,6,3,12,12,6,0.465714286,1.867857143,-1,0,150170,,,,,,,,,
12,12,2,14,9,3,1.865,0.987142857,2,1,150190,,,,,,,,,
10,8,4,11,6,2,0.695,2.750714286,-1,0,145190,,,,,,,,,
10,3,2,14,8,2,2.657857143,0.979285714,2,1,145210,,,,,,,,,
13,13,8,14,11,2,1.947857143,1.000714286,2,2,155210,,,,,,,,,
13,6,4,14,11,8,0.895,1.005,-2,0,145210,,,,,,,,,
13,9,2,2,2,14,2.915,1.087857143,2,1,145230,,,,,,,,,
13,13,14,12,6,4,1.952142857,0.823571429,1,2,155230,,,,,,,,,
14,14,8,10,7,2,2.026428571,0.686428571,1,3,165230,,,,,,,,,
4,3,2,13,12,7,3.229285714,0.94,2,4,175230,,,,,,,,,
10,10,11,9,8,3,1.714285714,0.622857143,1,5,185230,,,,,,,,,
6,6,11,14,5,4,1.4,0.959285714,2,6,195230,,,,,,,,,
14,9,3,14,7,5,0.987142857,2.974285714,-2,0,185230,,,,,,,,,
6,5,4,14,13,12,3.387857143,4.022142857,-2,0,185210,,,,,,,,,
14,12,11,13,7,4,1.014285714,0.902142857,2,1,185230,,,,,,,,,
10,10,13,13,12,4,1.715714286,0.937857143,2,2,195230,,,,,,,,,
12,4,3,12,9,4,0.808571429,0.845,-1,0,190230,,,,,,,,,
13,10,6,14,13,2,0.925,1.015,-2,0,190210,,,,,,,,,
14,13,8,5,5,11,1.019285714,1.321428571,-2,0,190190,,,,,,,,,
12,10,7,12,11,2,0.854285714,0.857857143,-2,0,190170,,,,,,,,,
10,9,3,10,9,7,0.701428571,0.704285714,-1,0,190160,,,,,,,,,
14,10,5,11,8,4,0.995714286,0.766428571,1,1,190180,,,,,,,,,
12,10,6,14,9,6,2.853571429,0.989285714,2,2,200180,,,,,,,,,
13,11,4,12,10,6,0.930714286,0.853571429,2,3,210180,,,,,,,,,
